epoch,iou,loss,val_iou,val_loss
0,0.06178689740884762,0.08158547944651964,0.01269373893737793,0.026179424487054348
1,0.09990077609053025,0.021497221724786915,0.05904104709625244,0.01043786508962512
2,0.10859030967530532,0.01979488766907404,0.19005548655986787,0.014995039254426957
3,0.07901694737852384,0.02209785027214541,0.24657936692237853,0.008555875928141176
4,0.10924322291826591,0.019998017029884536,0.1341739773750305,0.009523079078644515
5,0.08727743307080789,0.01665995521351504,0.1815964885056019,0.0054157247301191095
6,0.20697141835131708,0.013418222045472179,0.048536472767591474,0.011420556530356406
7,0.09527998422988905,0.014550316457947096,0.04883480966091156,0.01987159587442875
8,0.1253121393517806,0.01852868636771559,0.07452427744865417,0.01623319014906883
9,0.0799193152327998,0.014861383499243321,0.10795548930764198,0.01370263141579926
10,0.055690618264727675,0.0172766315129896,0.10068815350532531,0.014719298714771867
11,0.15761874291302563,0.011570812614921194,0.04333166033029556,0.011335271969437599
12,0.10001400165641919,0.015045640454329073,0.19539351761341095,0.00842381187248975
13,0.20537410005449486,0.009999536979310691,0.004551709815859795,0.017786896228790282
14,0.14411930915995094,0.012784082066411009,0.1281604666262865,0.012128787534311413
15,0.17743016846286944,0.01014798283815766,0.20443949699401856,0.009174288180656732
16,0.21236267030382386,0.009507655455635335,0.1244049958884716,0.009446071181446313
17,0.1481993105262518,0.012800787881506273,0.19205444753170015,0.007667986210435629
18,0.15272668324028835,0.012764753108151639,0.13447056859731674,0.01088355714455247
19,0.14582743424659547,0.011994379363619747,0.2292357176542282,0.007816263911081478
20,0.11257621793983838,0.012361159136232275,0.17036479711532593,0.013292597117833793
21,0.14684982650364056,0.01409779457697788,0.12340457141399383,0.023974724858999253
22,0.16805735260295945,0.011439719703048468,0.14125016927719117,0.01384546523913741
23,0.24424840977940804,0.008049100101626933,0.0955971509218216,0.016164926718920468
24,0.16250471197641814,0.013342179026669608,0.2888022199273109,0.006239926227135584
25,0.1978081405395642,0.01021426799110113,0.26599995493888856,0.014123668987303972
26,0.12461402002148904,0.0113424640477229,0.09086306691169739,0.01668875040486455
27,0.12514667604596186,0.010929041440622548,0.15436395183205603,0.0077644489938393235
28,0.16081172545464376,0.019738124764094558,0.2904891327023506,0.0059063447290100156
29,0.14248323722336537,0.014385412995649789,0.3097506880760193,0.005405336641706527
30,0.12132709970076878,0.009574526022427166,0.1781461626291275,0.010949464980512857
31,0.1323394142330075,0.01322174997916684,0.1963691830635071,0.010162931494414806
32,0.17861396314289707,0.012802249649002288,0.08896979987621308,0.02547725192271173
33,0.13112357593117616,0.012498662266760873,0.11455626711249352,0.01623590672388673
34,0.1453720068033689,0.015061805859052887,0.05002404451370239,0.011254773056134582
35,0.20557937971674478,0.011678455619869802,0.049231729656457904,0.018472286500036718
36,0.14153740082222682,0.01597213636462887,0.2542603075504303,0.006928143370896578
37,0.15380879717234236,0.00861505938631196,0.025396969774737953,0.018418078497052192
38,0.297183309466793,0.004562582533346871,0.18802606537938119,0.006381342466920614
39,0.21448981795364466,0.009498522458717419,0.15199771700426937,0.005299043352715671
40,0.17263940867465302,0.008826343129233768,0.31744100004434583,0.005456230719573796
41,0.14713795797135204,0.010364547124108633,0.10016920492053032,0.01304593738168478
42,0.19788962390082768,0.010758327920950998,0.2634937785565853,0.007292168028652668
43,0.14702349113157162,0.007894778474926567,0.25887431502342223,0.006603462854400277
44,0.15700522972605166,0.008647890955520173,0.12467273324728012,0.007698903325945139
45,0.2479450088710739,0.009496822697819414,0.12456750944256782,0.004368010303005576
46,0.22528705936975968,0.006356864887773274,0.27428959757089616,0.00716764812823385
47,0.17920305112448448,0.008405145363679204,0.25952494516968727,0.004462128761224449
48,0.21454085065768316,0.007017432820971291,0.01660151779651642,0.010612181294709444
49,0.2777104830512634,0.0067778563206024375,0.1321547120809555,0.00948172037024051
50,0.19063868536016879,0.00869846822341713,0.10493280054070056,0.01225263550877571
51,0.18123885061448583,0.008843210757148858,0.3020323507487774,0.006403358746320009
52,0.19551493713441184,0.008527296099764032,0.23745986819267273,0.011390077485702931
53,0.15843424511452517,0.01080671663975152,0.15613846182823182,0.010256045404821635
54,0.2147299444828278,0.007807663200088801,0.3053976376540959,0.003903445811010897
55,0.28336568544499385,0.007298149475947213,0.17313671670854092,0.007381332060322166
56,0.24453154956110013,0.005413918732068477,0.09224451705813408,0.006607843469828368
57,0.18783110456588942,0.010141957715416376,0.16346336975693704,0.008984058490023017
58,0.24859329358411905,0.006537635738286787,0.2982589781284332,0.003991129505448043
59,0.14727544594699374,0.0094087825049288,0.3527018532156944,0.0034827304072678087
60,0.23340164583462936,0.01364336490111712,0.058219689130783084,0.009418419469147921
61,0.1696773134649564,0.012569114441971462,0.20076218247413635,0.008312583481892944
62,0.18556153984406057,0.0067119800039038705,0.14131468310952186,0.005629133200272918
63,0.1846566130526555,0.008598551645170515,0.2605209589004517,0.008512352174147964
64,0.1781131077844363,0.009833515344115976,0.1880296915769577,0.011253110249526799
65,0.17724045301572636,0.009788026300390275,0.0952879834920168,0.014519490022212266
66,0.23327022128236982,0.01182350118865426,0.17636321038007735,0.009960707696154713
67,0.19388743022528404,0.011903767069527067,0.1874343417584896,0.007624872541055083
68,0.1898033305948887,0.012514458570736818,0.050281169824302197,0.015442084521055222
69,0.2204489354044199,0.006673503058174482,0.028918801248073576,0.018743214011192322
70,0.25801302540378696,0.005475440319293203,0.17635081857442855,0.003586930246092379
71,0.296232983804284,0.006376111638159133,0.24669156819581986,0.00487343049608171
72,0.2742447150372661,0.006397712880220168,0.2714128756895661,0.004566119355149567
73,0.20395744954928374,0.008398469881518768,0.18544731065630912,0.010609853779897094
74,0.22115519795662317,0.007437542710715952,0.176636366173625,0.008429727982729673
75,0.21174287132378547,0.008700559372440554,0.1573814034461975,0.017516912205610424
76,0.19944403792182222,0.005373854348316598,0.19716684899758546,0.009602868556976318
77,0.19988609748020864,0.009228671147213437,0.3285550594329834,0.005555156385526061
78,0.2933443605135649,0.005100007362227934,0.11059577465057373,0.011109521146863699
79,0.18242803275829944,0.006984020529601436,0.19559573084115983,0.006371305440552533
80,0.23525169878624952,0.00434546794097584,0.10995023548603058,0.006208621244877577
81,0.3235580751624627,0.00657065492347241,0.19875546768307686,0.006136587983928621
82,0.20324116515425536,0.006165848680748007,0.30592788457870485,0.004320544051006436
83,0.2675888317947586,0.006469674680444699,0.3059220738708973,0.005289392964914441
84,0.20696747828370485,0.007698838772902934,0.29164937436580657,0.007379951165057718
85,0.18497864622622728,0.006677855259906023,0.16090085208415986,0.006307628005743027
86,0.24132388828990933,0.008049025550299587,0.3006159543991089,0.005643625557422638
87,0.25766856961835843,0.007090150674906535,0.2904872685670853,0.007671985344495624
88,0.28408800144321644,0.004525848509029646,0.1399648517370224,0.010335937701165676
89,0.2362584826321556,0.007486681574776482,0.18633384704589845,0.007298917416483164
90,0.2679630001015866,0.005196899754735522,0.37176054436713457,0.004800789698492736
91,0.18574099145226705,0.0074523635550390165,0.1359747529029846,0.005431778263300657
92,0.2633792912730804,0.006222991408345153,0.18030090630054474,0.006418897141702473
93,0.22284714662386343,0.014663871719303409,0.227078777551651,0.00789038707735017
94,0.21898527331172657,0.007261438590760987,0.26475698202848436,0.005319510330446064
95,0.224407690219008,0.006453259870445786,0.33723811209201815,0.0035784726962447165
96,0.23427617626312452,0.006361005450180994,0.14470528438687325,0.008053809404373169
97,0.21597409340663432,0.00886479531077501,0.22076519429683686,0.004465343384072185
98,0.22124736173412737,0.007001707212438282,0.18365029990673065,0.010710423160344363
99,0.22988735798459786,0.011076007502500337,0.2796885550022125,0.0033167696616146713
100,0.2564235575115069,0.008069929871290253,0.10513014495372772,0.015099897386971862
101,0.2371378025660912,0.01112347199280824,0.2306544750928879,0.009574188548140228
102,0.24145580782817724,0.005611388032169391,0.314437161386013,0.003857205435633659
103,0.3576541114359712,0.003432198203741931,0.2859344344586134,0.005812874611001462
104,0.2885105774905055,0.006011617685987567,0.35617062970995905,0.0032310283975675704
105,0.26261817977930874,0.0060865303967148066,0.22474429607391358,0.006726606586016715
106,0.23827595196855375,0.00815388954913196,0.3061023384332657,0.004528730132733472
107,0.2482541283735862,0.007556216010692505,0.31572240591049194,0.0061907797353342175
108,0.23983851581429824,0.00527616595932975,0.005101387854665518,0.010717963613569737
109,0.2051723153831867,0.005455251654777198,0.10274510681629181,0.013129281997680663
110,0.2592945685729576,0.007333427080317425,0.2302805945277214,0.0073755034012719985
111,0.28672867292203963,0.004101427354796145,0.10303552866680547,0.01454359507188201
112,0.21117846314640096,0.0055942337867469554,0.0,0.011481803003698587
113,0.28803398708502453,0.004776904019915189,0.11518824249505996,0.006260173465125263
114,0.3281034725980881,0.004561694845622883,0.3344086155295372,0.004390591895207763
115,0.2561748374062471,0.006300710358445007,0.2896568365395069,0.006219963589683175
116,0.25295370587935817,0.0050810595395234534,0.24253586828708648,0.006703328480944038
117,0.24410797779758772,0.006364739659684113,0.19451039135456086,0.006584204756654799
118,0.21311661578380528,0.007511631492749215,0.11115765571594238,0.0226920566521585
119,0.292411661766565,0.005036537235495276,0.2319471172988415,0.004804951325058937
120,0.3140344424173236,0.005436032754145204,0.30254887342453,0.004926847299793735
121,0.29657812809380585,0.004827749248831354,0.1986761748790741,0.0075775182107463476
122,0.2504817600815724,0.005402329747971051,0.2878075331449509,0.004940549517050386
123,0.2584704268867007,0.005047993684480063,0.07374930381774902,0.006896771304309368
124,0.24098792973046118,0.006714889340144463,0.22193845510482788,0.004722134536132216
125,0.3193563435895321,0.01117289460680928,0.03784564193338156,0.009819829184561969
126,0.21958694270310494,0.007902229580884943,0.40704856514930726,0.002829546231077984
127,0.2430114446160121,0.005440598195538116,0.3124436467885971,0.006933372956700623
128,0.2839081594004081,0.005114260384522286,0.31459309309720995,0.006649943767115474
129,0.2175689664599747,0.0063285717131713265,0.31233979016542435,0.0041221118532121185
130,0.23059988434975728,0.007487998643997484,0.3153285156004131,0.005973876221105456
131,0.29074391111349446,0.009048665342001746,0.42822240889072416,0.002083530020900071
132,0.2599241130101757,0.008706053178638028,0.13820300698280336,0.009580613393336535
133,0.2513846507630287,0.008742960596767565,0.429011607170105,0.005064392404165119
134,0.27598413165945274,0.005453023047989401,0.23638973981142045,0.0043538202531635765
135,0.36038341727227163,0.0030550061081810733,0.17454667538404464,0.0063075550831854345
136,0.32562942731564337,0.005338583090820183,0.1913062259554863,0.006847632210701704
137,0.3305718320159194,0.0047748287175543224,0.2833886954933405,0.005418406974058598
138,0.2381980297370599,0.006421437061642512,0.19045118130743505,0.00702550932765007
139,0.24328203967366463,0.00617059759156874,0.18963797241449357,0.006318388320505619
140,0.2615111768962099,0.007052677625697703,0.17497113943099976,0.006340316543355584
141,0.24884447541374427,0.0041186167442132365,0.2039456158876419,0.0048340812092646955
142,0.2458996153794802,0.006639853497640265,0.24668135307729244,0.004887321824207902
143,0.31516950563169444,0.004156544848601931,0.14583281986415386,0.011336572980508209
144,0.2351766448850051,0.005132443845445194,0.21439651250839234,0.015834672516211866
145,0.33623786559567237,0.002711312294615289,0.3645804688334465,0.003991259625763632
146,0.32185041039692575,0.005204460770936492,0.31369041949510573,0.004625778706395067
147,0.2790678244513961,0.004848583339853809,0.2411537528038025,0.005364175233989954
148,0.2940740877619156,0.004685153662322614,0.20598730584606528,0.007779205171391368
149,0.3120389101453699,0.005307350084946778,0.30126320421695707,0.005255900113843382
150,0.2391361980102001,0.004753028066494526,0.19279689639806746,0.013763164076954127
151,0.2720938938511655,0.006524998666300701,0.20756902396678925,0.006842664629220963
152,0.3166632927858677,0.0053206745096525615,0.12701694667339325,0.010763213038444519
153,0.3173518366395281,0.0033686291321012108,0.317973668128252,0.008191409334540368
154,0.25600372531857246,0.005683305546438369,0.17527856826782226,0.014377192128449678
155,0.32620158137228245,0.004284082895117955,0.09933720659464598,0.00807535657659173
156,0.23524331716963878,0.005602652292835932,0.1857297718524933,0.007688871305435896
157,0.3533566258370112,0.004699276574403764,0.31954042091965673,0.004917400656268001
158,0.25781495955127937,0.012092496275913734,0.4307695493102074,0.0031007439363747837
159,0.27460497789658034,0.004821077899601406,0.36659985184669497,0.00796347251161933
160,0.2889563121283666,0.0045747935271207,0.1348257690668106,0.006816207664087415
161,0.2668732687448844,0.0046903519627775475,0.13621870577335357,0.01725412318482995
162,0.2826711089493564,0.00665415768759349,0.26022582948207856,0.0046102731255814435
163,0.2516698037775663,0.005409046239667357,0.16718693673610688,0.005026531079784036
164,0.290506056509912,0.009009116180375433,0.1181873008608818,0.009371757600456476
165,0.2810245738961758,0.006986365751333487,0.06931949891149998,0.006912249140441418
166,0.29199466223900133,0.007611471738737936,0.07748119905591011,0.006691497727297246
167,0.3131575101079085,0.00424620524483124,0.1615782916545868,0.0056086484342813495
168,0.38725415465887636,0.0027084280658387938,0.2359302818775177,0.0042610652279108764
169,0.33019158826806605,0.005244563962034403,0.3902019828557968,0.0034176821820437906
170,0.28980611018740976,0.004968669751318744,0.11851403713226319,0.01453683916479349
171,0.2614491085927838,0.006528644638959891,0.17315142489969731,0.008712120074778795
172,0.26494932384827197,0.006691586770615779,0.1573456890648231,0.005748160090297461
173,0.2862785921838039,0.0041827014841449755,0.24432021863758563,0.006280870456248522
174,0.2426898677666218,0.004902527769072316,0.19173941463232042,0.007178815358201973
175,0.29024565654496354,0.004875886446545617,0.1589483857154846,0.007482802169397474
176,0.35954385174390596,0.0031761574366380675,0.3397473394870758,0.0031696720980107784
177,0.2990810375374097,0.004202770479680158,0.08970407396554947,0.006004198547452688
178,0.3294816593854473,0.00389735858875494,0.24225854277610778,0.003941340884193778
179,0.34430112454514855,0.003665688868820255,0.19807821959257127,0.004314073733985424
180,0.3053390391511269,0.004938131799766173,0.2931359052658081,0.004110292810946703
181,0.3250842501337712,0.0037078118613676336,0.316014489158988,0.005196372279897332
182,0.26905657124156374,0.005188694780465597,0.27996181398630143,0.00417608511634171
183,0.2609412035642144,0.006097258814873221,0.33758358657360077,0.006669420900288969
184,0.3328121370421006,0.004083150148523064,0.3711375266313553,0.004203112423419952
185,0.3387842644006014,0.004084553650850116,0.29578681439161303,0.002445779088884592
186,0.30173669535762226,0.0043542224614215325,0.18308369666337967,0.008507901197299361
187,0.3141597602516413,0.004546317734751098,0.3504004806280136,0.004308393900282681
188,0.30128636478613585,0.0038310890399421062,0.14768230062909424,0.0055039174854755405
189,0.3173196872170919,0.005086726671717583,0.1780611257068813,0.004981318116188049
190,0.332550265497934,0.010231627405655438,0.03317923415452242,0.014076535869389773
191,0.28206225646994054,0.005017059558901029,0.4102091997861862,0.002878795372089371
192,0.27428024668150985,0.004188954594727152,0.22413809597492218,0.007810635562054813
193,0.3160247785063126,0.004382950691088365,0.41015119552612306,0.004565252596512437
194,0.27168479084204405,0.004389460836253607,0.32532294690608976,0.004142063658218831
195,0.26791609183717996,0.006495672928464886,0.21310145258903504,0.008145980862900614
196,0.3356387787856735,0.007228959249541498,0.37597726434469225,0.0024554256524425
197,0.297145581114679,0.00704002944761529,0.10777905508875847,0.0124449641443789
198,0.28745641979651576,0.006660713872779758,0.3062912240624428,0.007800345798023045
199,0.32176917963303053,0.004600464022354199,0.22590552121400834,0.0037503720028325914
200,0.4036344280108236,0.0021755160034025232,0.1436181604862213,0.007003484619781375
201,0.3450961734454792,0.004573897846663992,0.12891649678349495,0.007094775419682264
202,0.3678437372526297,0.003906374887894624,0.2518887802958488,0.005136218434199691
203,0.25920234954892063,0.005509960470356954,0.14219190860167147,0.008487515710294246
204,0.2728998875961854,0.005326486217829649,0.2276140570640564,0.005839439621195197
205,0.2910768545399874,0.006243946586693756,0.23290834128856658,0.005549492771388031
206,0.2720556260110476,0.003810529992990315,0.17865343093872071,0.004938529664650559
207,0.2895278313364356,0.0047389918901246395,0.27016330808401107,0.004566044872626662
208,0.35453883859400565,0.003405458244229428,0.12995928339660168,0.010335679398849607
209,0.27841487031979245,0.004313545239617666,0.20424823760986327,0.015531942620873452
210,0.3854936068065656,0.0021205015199927566,0.3481693953275681,0.004335047194035724
211,0.3615805498706416,0.004483632435529636,0.30189715176820753,0.004782066692132503
212,0.3002244825385368,0.004201043735613497,0.31893450766801834,0.003908014867920429
213,0.37076183919532174,0.0031441840593544887,0.24662398993968965,0.006342467886861413
214,0.31058010082835186,0.004884500972156485,0.28384811282157896,0.004757015244103968
215,0.31253187254501075,0.003237339375445094,0.11197938919067382,0.015314754005521536
216,0.29158619816343373,0.0056555032467421815,0.24661873131990433,0.00524643890094012
217,0.3643267549550495,0.004308176287453627,0.24629238825291394,0.007088659983128309
218,0.31016422220720696,0.0032698951491068164,0.36004156023263933,0.003976228227838874
219,0.29667330948779214,0.004429867255310409,0.20401795208454132,0.008153410686645657
220,0.37736539967740196,0.003646472545836169,0.049258874356746675,0.009135959669947624
221,0.28194948720435303,0.005383206397453204,0.1403144672513008,0.005278088431805372
222,0.40148049478347486,0.0028537438386896006,0.20935411155223846,0.0030621619895100593
223,0.2887977627703013,0.010501271607772185,0.36692136973142625,0.004372842889279127
224,0.3099321341022658,0.0035060893610651153,0.29479982852935793,0.01207777641247958
225,0.3535538930147409,0.0032473464014354902,0.2080289751291275,0.007264302717521787
226,0.3226501886279155,0.0037472885454078028,0.18024146258831025,0.0142363753169775
227,0.29202157077498925,0.005952372733587161,0.23158678747713565,0.00580695599783212
228,0.3257488635464165,0.00389883441302794,0.15960547365248204,0.007191426586359739
229,0.2961601347495348,0.008246872695356918,0.2229462206363678,0.008198596443980933
230,0.3191654950571366,0.005759159961225799,0.2750980585813522,0.005446126474998892
231,0.29330557928635526,0.005798630493257242,0.2082626037299633,0.00542324980488047
232,0.3697679125918792,0.003498627120652833,0.22222969755530358,0.006687136786058545
233,0.4111172545892306,0.0038460966431720853,0.266887953877449,0.0041404220391996205
234,0.36945585285623866,0.003079197344516452,0.39965233504772185,0.0035121746244840325
235,0.30196382358479196,0.0042469344566015005,0.20690127611160278,0.004149221396073699
236,0.2936963874560136,0.005450104233414794,0.3263229489326477,0.003607694257516414
237,0.2766603143551411,0.006263653494571395,0.44248094260692594,0.001810043613659218
238,0.3454002044656171,0.0034244740855706953,0.3532602205872536,0.003766827215440571
239,0.2770900116899075,0.0044066158766210535,0.1987605422735214,0.007360595045611262
240,0.3199704095530204,0.0036350994132823334,0.14795260429382323,0.010089739877730607
241,0.4023627703770613,0.0026540465095865494,0.21234576348215342,0.004051360627636313
242,0.3524944308282545,0.0031701472516243276,0.3848827362060547,0.0034170262049883606
243,0.36059480835086644,0.003349883529620293,0.15039857253432273,0.008146094135008752
244,0.38043352137677944,0.0031387175962756886,0.32629079669713973,0.0035729040973819792
245,0.35344292347629863,0.003785432127561086,0.2672949255444109,0.00510431327711558
246,0.3752288786837688,0.0030770976374743697,0.31312664449214933,0.003559840493835509
247,0.2716385941200245,0.004428747354839475,0.3023118555545807,0.005197114427573979
248,0.301618195974674,0.005362600661241091,0.12640183866024018,0.00748671421315521
249,0.3672695056750224,0.0034962658815530655,0.16392435133457184,0.008680217736400663
250,0.339715048049887,0.003205754802575729,0.27764815241098406,0.005949940159916877
251,0.3436490706263635,0.0037589413526196345,0.19672500104643403,0.01249141306616366
252,0.36505463671607846,0.003691604497688763,0.15842678844928743,0.011980427033267915
253,0.3502623440745549,0.003393908526049927,0.2727448880672455,0.005153458402492106
254,0.37697267417724317,0.003970551540707954,0.25557438284158707,0.005887396284379065
255,0.347091077755277,0.009481899127422366,0.06493697464466094,0.009437604062259197
256,0.3470261289905279,0.0033952800582389897,0.3178528144955635,0.005965826543979346
257,0.3187329819760261,0.0032601214080410176,0.30199518650770185,0.005991419125348329
258,0.3533436982677533,0.0035772853217890654,0.02279166877269745,0.018333560228347777
259,0.3419784995822761,0.003502461757213892,0.20408775955438613,0.006343430886045098
260,0.2858640695683276,0.005428259812432747,0.22659281492233277,0.004550838936120271
261,0.3809349646027654,0.006548099765495863,0.17943494841456414,0.010229925240855664
262,0.30819727633243954,0.006000088016989116,0.05280496329069138,0.00870901420712471
263,0.3238816286126773,0.005351560566431055,0.09284898042678832,0.006495364708825946
264,0.3545794640787137,0.0037277804180914057,0.15619892105460167,0.006383007951080799
265,0.4456635827346196,0.0018569068268287736,0.1735410325229168,0.0032576075056567786
266,0.34358727234678393,0.004236741075799681,0.42221986651420595,0.003427842352539301
267,0.4099288802020825,0.003140547079405783,0.39883795119822024,0.005150811723433435
268,0.29087312917153424,0.004695504119855543,0.091047303378582,0.008867555763572454
269,0.2967890469500652,0.004700931758867601,0.45358664691448214,0.002165801846422255
270,0.3164845331070515,0.005564523291048737,0.3481395564973354,0.0037579320021905007
271,0.31501214805608374,0.0034033626068729716,0.2960235267877579,0.005723919533193111
272,0.3237139021541971,0.0038807186262998492,0.18324406109750271,0.009755014255642892
273,0.362738331206716,0.002777125235297717,0.4330164611339569,0.0031333176186308263
274,0.36420124587722313,0.0034120875602522385,0.3672506928443909,0.003161381755489856
275,0.3911525479589517,0.0026121186129808524,0.20921097248792647,0.00492913075722754
276,0.40637695314123845,0.003119224466783448,0.14824824929237365,0.005373732186853886
277,0.34622451682121325,0.003385061068678251,0.32300826609134675,0.004622851533349603
278,0.39637473528870404,0.0026210891955997795,0.28365869224071505,0.005662921559996903
279,0.315807591073024,0.004203978930420887,0.14814783930778502,0.0049586848821491
280,0.34775427413674503,0.004687753286606704,0.24705508053302766,0.006864371220581233
281,0.33227644755672187,0.002798963623204961,0.3582521706819534,0.004887127690017224
282,0.40108508449525404,0.0035780752066504927,0.4196043610572815,0.002079627278726548
283,0.3317879835286966,0.002882698266031907,0.12518288791179658,0.018935850425623357
284,0.33794233083533937,0.003830281869830707,0.45642692744731905,0.002522278926335275
285,0.4331916867970274,0.002943891909895823,0.4120439350605011,0.0031930932775139807
286,0.339742696724641,0.0043160003260709345,0.31214433575514705,0.006447433878201991
287,0.400944892078256,0.002534448154246769,0.2890311241149902,0.00401686392724514
288,0.3358745106901878,0.009326217871439906,0.2793275750940666,0.004255177429877221
289,0.3658068042535048,0.002498622313186598,0.2871468126773834,0.004934541741386056
290,0.3868474437831304,0.002774900925615862,0.20413526967167855,0.004952023830264806
291,0.38425686401434433,0.0030573236489987885,0.11079708486795425,0.006772568868473172
292,0.30941660864612996,0.005149679884198122,0.2550442487001419,0.005377120949560776
293,0.38091862383179176,0.003820010837024221,0.28751435689628124,0.007612949761096388
294,0.32717413600916284,0.006708145172571023,0.1002194900996983,0.014494152646511793
295,0.32719090561836195,0.005027294725340863,0.1010956421494484,0.007213060278445482
296,0.3250636071539842,0.004654435046876852,0.24277882426977157,0.0038928873487748205
297,0.41670514027086586,0.0029265794469094356,0.11878824830055237,0.006346970796585083
298,0.43196293501517713,0.0035136606277844226,0.35490317419171336,0.004299025144428014
299,0.39934022361651444,0.0027135755319763213,0.2390972997061908,0.006662530696485191
300,0.3163609435925117,0.004317029844596385,0.18634887635707856,0.005189804523251951
301,0.3174974780816298,0.0039477245479177395,0.23206433653831482,0.009323482029139995
302,0.3067721098434562,0.0056993506978659965,0.1648004412651062,0.00833545890636742
303,0.38000934356107163,0.002905227871498284,0.15549623714759947,0.007408783072605729
304,0.3212914027942297,0.003775485177100517,0.24265591204166412,0.00698280381038785
305,0.34552499088339317,0.0030919223067123825,0.069258395396173,0.01814718432724476
306,0.4086184556572101,0.0024856048030181765,0.0815467357635498,0.017629802320152523
307,0.41403075985801524,0.0023734802288788324,0.24808616091031582,0.0031167983543127775
308,0.3899728598502966,0.003002471762346641,0.1520862579345703,0.006850187806412578
309,0.4062695083900904,0.003051380187128253,0.29533945992588995,0.004396636318415403
310,0.3756424981432083,0.0029506501577531872,0.22821192666888238,0.006826660456135869
311,0.39995645863027907,0.0028735233085731473,0.11302426159381866,0.009877949021756649
312,0.30830434719339395,0.0033388790101386034,0.1176334261894226,0.015063856658525766
313,0.3414425761080705,0.004665859082403283,0.18778368830680847,0.007050053495913744
314,0.42179379688623625,0.002817184522521133,0.2574032753705978,0.008619598997756838
315,0.3449042260002058,0.002761378744766355,0.19506795704364777,0.005770206451416016
316,0.3725710434313768,0.0034142548031993033,0.2431817352771759,0.009087507519870997
317,0.41385368993267035,0.002996220500044262,0.05788289308547974,0.011551115056499838
318,0.3671339977628145,0.003003395852059699,0.15806793570518493,0.006885651219636202
319,0.4152028945167191,0.0033273942237242293,0.31441332399845123,0.0021784455282613637
320,0.3630333401453801,0.008730314517425798,0.23611545264720918,0.00489631462842226
321,0.3793709975404617,0.0026928683954070155,0.22273171693086624,0.01035383043345064
322,0.3925022787581652,0.0025375854837385793,0.16876883581280708,0.006883666012436151
323,0.4016321684496525,0.002913831962453118,0.10157289803028106,0.017602752055972816
324,0.37673521022766066,0.003441796956348042,0.2850297877565026,0.005437169596552849
325,0.3315084592606395,0.004040055463123374,0.36762640476226804,0.0032361586345359683
326,0.38277146893625075,0.00624776414378385,0.17817617505788802,0.010210621380247175
327,0.3421634452369733,0.005332942841237244,0.06037572324275971,0.011021066922694445
328,0.3449255011569804,0.004459431975518759,0.10162877663969994,0.007293868297711015
329,0.4123671809450174,0.0029414504568147748,0.1907920405268669,0.005404739920049906
330,0.46559730821695083,0.0016384387895530567,0.17850548177957534,0.0032483776565641167
331,0.3747454871160862,0.0037701563944723695,0.39696346074342725,0.003715626453049481
332,0.4111469019299898,0.0027927961950459015,0.3565568208694458,0.005585342936683446
333,0.3196410183341075,0.004290663899155334,0.10918226391077042,0.008939886651933193
